externalId,section,description,shortDescription,nibrsUCRCodes,source,validFromTime,validToTime,severity,code,summaryCode,cjisCode,hierarchyNumber,UCR,offenseCategories,chargeType,stateOffenseCode,NCICOffenseCodes
CHG00000371,6-14-11(B),MEDICAL MARIJUANA LABELING AND PACKAGING,MEDICAL MARIJUANA LABELING AND PACKAGING,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,REGULATORY_ENF,BOTH,,
CHG00000372,6-14-11(A),MEDICAL MARIJUANA INFUSED PRODUCTS,MEDICAL MARIJUANA INFUSED PRODUCTS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,REGULATORY_ENF,BOTH,,
CHG00000373,7-4-6,FAILED TO STOP AT FLASHING RED LIGHT,FAILED TO STOP AT FLASHING RED LIGHT,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000374,6-14-10(C),MEDICAL MARIJUANA ALARM SYSTEM,MEDICAL MARIJUANA ALARM SYSTEM,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,REGULATORY_ENF,BOTH,,
CHG00000375,7-4-60,DROVE TOO SLOWLY,DROVE TOO SLOWLY,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000376,6-14-10(B),MEDICAL MARIJUANA USE OF SAFE FOR STORAGE,MEDICAL MARIJUANA USE OF SAFE FOR STORAGE,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,REGULATORY_ENF,BOTH,,
CHG00000377,6-14-10(A),MEDICAL MARIJUANA MONITORING AND SECURITY,MEDICAL MARIJUANA MONITORING AND SECURITY,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,REGULATORY_ENF,BOTH,,
CHG00000378,7-4-61,OBSTRUCTING TRAFFIC PROHIBITED,OBSTRUCTING TRAFFIC PROHIBITED,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000379,6-9-3,VIOLATED NO-BURN DAY REQUIREMENTS,VIOLATED NO-BURN DAY REQUIREMENTS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
CHG00000380,7-4-62,DISOBEYED RAILROAD SIGNAL,DISOBEYED RAILROAD SIGNAL,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000381,6-6-6,PROTECTION OF TREES AND PLANTS,PROTECTION OF TREES AND PLANTS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
CHG00000382,6-5-5,RODENT-PROOFING OF FOOD STORAGE,RODENT-PROOFING OF FOOD STORAGE,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,REGULATORY_ENF,BOTH,,
CHG00000383,7-4-63,FAILED TO STOP AT RAILROAD GRADE CROSSING,FAILED TO STOP AT RAILROAD GRADE CROSSING,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000384,7-4-64,FAILED TO STOP FOR SCHOOL BUS,FAILED TO STOP FOR SCHOOL BUS,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000385,7-4-65,IMPROPER STOPPING OF SCHOOL BUS,IMPROPER STOPPING OF SCHOOL BUS,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000386,6-5-3,BUILDINGS TO BE RAT-PROOFED,BUILDINGS TO BE RAT-PROOFED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,REGULATORY_ENF,BOTH,,
CHG00000387,7-4-66,OPERATION OF VEHICLE ON APPROACH OF EMERGENCY VEHICLE,OPERATION OF VEHICLE ON APPROACH OF EMERGENCY VEHICLE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000388,6-4-9,SMOKING IN ENTRYWAY,SMOKING IN ENTRYWAY,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,REGULATORY_ENF,BOTH,,
CHG00000389,7-4-67,ELUDING,ELUDING,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,GENERAL,BOTH,,
CHG00000390,6-4-8,RESTRICTION ON SALE OR DISPLAY OF TOBACCO,RESTRICTION ON SALE OR DISPLAY OF TOBACCO,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,REGULATORY_ENF,BOTH,,
CHG00000391,6-4-7,PROPRIETOR`S RESPONSIBILITY REGARDING SMOKING,PROPRIETOR`S RESPONSIBILITY REGARDING SMOKING,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,REGULATORY_ENF,BOTH,,
CHG00000392,7-4-68,FOLLOWING OR PARKING NEAR FIRE TRUCK PROHIBITED,FOLLOWING OR PARKING NEAR FIRE TRUCK PROHIBITED,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000393,6/4/1955,SMOKING PROHIBITED ON THE MALL,SMOKING PROHIBITED ON THE MALL,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
CHG00000394,7-4-69,CROSSING FIRE HOSE PROHIBITED,CROSSING FIRE HOSE PROHIBITED,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000395,6-4-5,SMOKING AREAS IN RESTAURANTS/TAVERNS,SMOKING AREAS IN RESTAURANTS/TAVERNS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,REGULATORY_ENF,BOTH,,
CHG00000396,7-4-7,FLASHING YELLOW SIGNAL,FLASHING YELLOW SIGNAL,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000397,6-4-4,SMOKING PROHIBITED IN PUBLIC CONVEYANCE,SMOKING PROHIBITED IN PUBLIC CONVEYANCE,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
CHG00000398,6/4/1935,SMOKING PROHIBITED IN PUBLIC AREAS,SMOKING PROHIBITED IN PUBLIC AREAS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
CHG00000399,7-4-70,FAILED TO OBEY OFFICER / FIREFIGHTER,FAILED TO OBEY OFFICER / FIREFIGHTER,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,TRAFFIC,BOTH,,
CHG00000400,6-4-3,SMOKING WHERE PROHIBITED,SMOKING WHERE PROHIBITED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
CHG00000401,7-4-71,FAILED TO OBEY FLAGGER,FAILED TO OBEY FLAGGER,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
CHG00000402,6-1-4,LIMITATION ON POSSESSION OF EXOTIC ANIMALS,LIMITATION ON POSSESSION OF EXOTIC ANIMALS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000403,6-1-35,INJURING OR CAPTURING WILD BIRDS RESTRICTED,INJURING OR CAPTURING WILD BIRDS RESTRICTED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000404,7-4-72,FAILED TO OBEY MAINTENANCE WORKER,FAILED TO OBEY MAINTENANCE WORKER,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
CHG00000405,6-1-34,POISON RESTRICTED FOR LETHAL CONTROL OF BIRDS,POISON RESTRICTED FOR LETHAL CONTROL OF BIRDS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000406,7-4-75,VALID LICENSE PLATE REQUIRED,VALID LICENSE PLATE REQUIRED,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000407,6-1-33,BIRD PROTECTION SANCTUARY CREATED,BIRD PROTECTION SANCTUARY CREATED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000408,7-4-76,FAILED TO PRESENT EVIDENCE OF INSURANCE,FAILED TO PRESENT EVIDENCE OF INSURANCE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000409,6-1-3,RABIES VACCINATIONS,RABIES VACCINATIONS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000410,6-1-24,IMPOUNDMENT AND CONFINEMENT OF ANIMALS,IMPOUNDMENT AND CONFINEMENT OF ANIMALS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000411,7-4-77,STOP AT CROSSWALK REQUIRED,STOP AT CROSSWALK REQUIRED,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000412,6-1-23,DISPOSITION OF DEAD ANIMALS,DISPOSITION OF DEAD ANIMALS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000413,7-4-78,MISUSE OF A WIRELESS TELEPHONE,MISUSE OF A WIRELESS TELEPHONE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000414,6-1-22,NUISANCE CAT PROHIBITED,NUISANCE CAT PROHIBITED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000415,6-1-21,NUISANCE ANIMAL PROHIBITED,NUISANCE ANIMAL PROHIBITED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000416,7-4-8,FAILED TO STOP AT MALFUNCTIONING SIGNAL,FAILED TO STOP AT MALFUNCTIONING SIGNAL,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000417,6-1-20,AGGRESSIVE ANIMALS PROHIBITED,AGGRESSIVE ANIMALS PROHIBITED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000418,7-4-9,AVOIDED TRAFFIC CONTROL DEVICE,AVOIDED TRAFFIC CONTROL DEVICE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000419,6-1-19,BARKING/HOWLING OR OTHER UNREASONABLE NOISE PROHIBITED,BARKING/HOWLING OR OTHER UNREASONABLE NOISE PROHIBITED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000420,6-1-18,FAILURE TO REMOVE ANIMAL EXCREMENT,FAILURE TO REMOVE ANIMAL EXCREMENT,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000421,7-5-10(A),BICYCLE/SKATES/BOARD ON SIDEWALK PROHIBITED,BICYCLE/SKATES/BOARD ON SIDEWALK PROHIBITED,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000422,6-1-17,ANIMALS ON MALL PROHIBITED,ANIMALS ON MALL PROHIBITED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000423,7-5-10(B),BICYLE ON MALL PROHIBITED,BICYLE ON MALL PROHIBITED,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000424,6-1-16,DOGS RUNNING AT LARGE,DOGS RUNNING AT LARGE,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000425,7-5-11,BICYCLE LIGHT REQUIRED,BICYCLE LIGHT REQUIRED,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000426,6-1-15,ANIMALS RUNNING AT LARGE,ANIMALS RUNNING AT LARGE,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000427,6-1-14,SELLING DOGS CATS AND FOWL; DYEING OF ANIMALS PROHIBITED,SELLING DOGS CATS AND FOWL; DYEING OF ANIMALS PROHIBITED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000428,7-5-12,BICYCLE BRAKE REQUIRED,BICYCLE BRAKE REQUIRED,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000429,6-1-13,KILLING WILD ANIMALS PROHIBITED,KILLING WILD ANIMALS PROHIBITED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000430,7-5-14,PEDESTRIAN IMPROPERLY ENTERED ROADWAY,PEDESTRIAN IMPROPERLY ENTERED ROADWAY,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000431,6-1-12,DAMAGING PRAIRIE DOG BURROWS,DAMAGING PRAIRIE DOG BURROWS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000432,7-5-15,FAILED TO OBEY PEDESTRIAN TRAFFIC SIGNAL,FAILED TO OBEY PEDESTRIAN TRAFFIC SIGNAL,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000433,6-1-10,POISONING DOMESTIC ANIMALS PROHIBITED,POISONING DOMESTIC ANIMALS PROHIBITED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000434,5-9-9,CERTAIN MUSICAL INSTRUMENTS PROHIBITED ON MALL BTWN MIDNIGHT,CERTAIN MUSICAL INSTRUMENTS PROHIBITED ON MALL BTWN MIDNIGHT,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
CHG00000435,7-5-18,ACTION OF PEDESTRIAN UPON APPROACH OF EMERGENCY VEHICLE,ACTION OF PEDESTRIAN UPON APPROACH OF EMERGENCY VEHICLE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000436,5-9-8,UNREASONABLE NOISE - PROHIBITED ANY,UNREASONABLE NOISE - PROHIBITED ANY,90C,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5399,,5399,,BOTH,,
CHG00000437,7-5-19,PEDESTRIAN TO USE SIDEWALKS ON MAIN STREETS,PEDESTRIAN TO USE SIDEWALKS ON MAIN STREETS,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000438,5-9-7,UNREASONABLE NOISE - Ã¯Â¿Â½9 PM TO 7 AM,UNREASONABLE NOISE - Ã¯Â¿Â½9 PM TO 7 AM,90C,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5399,,5399,,BOTH,,
CHG00000439,7-5-2,IMPROPER RIDING OF BICYCLE,IMPROPER RIDING OF BICYCLE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000440,5-9-6,UNREASONABLE NOISE - 11 PM TO 7 AM,UNREASONABLE NOISE - 11 PM TO 7 AM,90C,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5399,,5399,,BOTH,,
CHG00000441,7-5-20,PEDESTRIAN FAILED TO WALK FACING TRAFFIC,PEDESTRIAN FAILED TO WALK FACING TRAFFIC,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000442,5-9-5,DISRUPTING QUIET ENJOYMENT OF HOME,DISRUPTING QUIET ENJOYMENT OF HOME,90C,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5399,,5399,,BOTH,,
CHG00000443,5-9-4,EXCEEDING DECIBEL SOUND LIMITS-MOTOR VEHICLE,EXCEEDING DECIBEL SOUND LIMITS-MOTOR VEHICLE,90C,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5399,,5399,,BOTH,,
CHG00000444,7-5-21,HITCHHIKING ON ROADWAY,HITCHHIKING ON ROADWAY,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000445,7-5-22,ANIMALS TO BE RIDDEN FACING TRAFFIC,ANIMALS TO BE RIDDEN FACING TRAFFIC,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000446,5-8-9,CARRYING CONCEALED WEAPON,CARRYING CONCEALED WEAPON,520,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,5202,,5202,GENERAL,BOTH,,
CHG00000447,7-5-23,BICYCLE RACING PROHIBITED,BICYCLE RACING PROHIBITED,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000448,5-8-8,POSSESSION OF LOADED FIREARM,POSSESSION OF LOADED FIREARM,520,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,5212,,5212,GENERAL,BOTH,,
CHG00000449,7-5-3,IMPROPER CARRYING OF ARTICLE ON BICYCLE,IMPROPER CARRYING OF ARTICLE ON BICYCLE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000450,5-8-7,FLOURISHING DEADLY WEAPON,FLOURISHING DEADLY WEAPON,520,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,5299,,5299,GENERAL,BOTH,,
CHG00000451,7-5-4,BICYCLE TO BE RIDDEN TO THE RIGHT,BICYCLE TO BE RIDDEN TO THE RIGHT,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000452,5-8-6,AIMING WEAPON AT ANOTHER,AIMING WEAPON AT ANOTHER,520,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,5299,,5299,GENERAL,BOTH,,
CHG00000453,5-8-5,NEGLIGENT SHOOTING OF BOW / SLINGSHOT,NEGLIGENT SHOOTING OF BOW / SLINGSHOT,520,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5299,,5299,GENERAL,BOTH,,
CHG00000454,7-5-5,BICYCLE IN CROSSWALK,BICYCLE IN CROSSWALK,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000455,5-8-4,DISCHARGING FIREARM/BOW-PARK OR OPEN SPACE,DISCHARGING FIREARM/BOW-PARK OR OPEN SPACE,520,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,5299,,5299,GENERAL,BOTH,,
CHG00000456,7-5-6,BIKE RIDDEN MORE THAN TWO ABREAST ON PATH PROHIBITED,BIKE RIDDEN MORE THAN TWO ABREAST ON PATH PROHIBITED,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000457,5-8-3,DISCHARGING FIREARMS,DISCHARGING FIREARMS,520,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,5213,,5213,GENERAL,BOTH,,
CHG00000458,7-5-7,IMPROPER LEFT TURN - BICYCLE,IMPROPER LEFT TURN - BICYCLE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000459,5-8-12,FURNISHING FIREARM TO INTOX.INDIVIDUAL,FURNISHING FIREARM TO INTOX.INDIVIDUAL,520,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5299,,5299,GENERAL,BOTH,,
CHG00000460,5-8-11,POSSESSION OF FIREARM WHILE INTOXICATED,POSSESSION OF FIREARM WHILE INTOXICATED,520,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5212,,5212,GENERAL,BOTH,,
CHG00000461,7-5-8,IMPROPER RIGHT TURN - BICYCLE,IMPROPER RIGHT TURN - BICYCLE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000462,5-8-10,POSSESSION / SALE OF ILLEGAL WEAPON,POSSESSION / SALE OF ILLEGAL WEAPON,520,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5212,,5212,GENERAL,BOTH,,
CHG00000463,7-5-9,BICYCLE FAIL TO YIELD TO PEDESTRIAN ON SIDEWALK,BICYCLE FAIL TO YIELD TO PEDESTRIAN ON SIDEWALK,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000464,5-7-9,POSSESSING ALCOHOL ON MALL - HALLOWEEN,POSSESSING ALCOHOL ON MALL - HALLOWEEN,90G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,4104,,4104,,BOTH,,
CHG00000465,5-7-8,REMOVED ALCOHOL/ON-PREMISE CONSUMPTION,REMOVED ALCOHOL/ON-PREMISE CONSUMPTION,90G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,4104,,4104,REGULATORY_ENF,BOTH,,
CHG00000466,7-6-10,OBEDIENCE TO ANGLE PARKING RULES,OBEDIENCE TO ANGLE PARKING RULES,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000467,5-7-4,POSSESSION / SALE OF ALCOHOL BY MINOR,POSSESSION / SALE OF ALCOHOL BY MINOR,90G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,4104,,4104,,BOTH,,
CHG00000468,7-6-12(A),UNATTENDED MOTOR VEHICLE - KEY LEFT IN IGNITION,UNATTENDED MOTOR VEHICLE - KEY LEFT IN IGNITION,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
CHG00000469,5-7-3,SOLD/GAVE/PROCURED ALCOHOL FOR MINOR,SOLD/GAVE/PROCURED ALCOHOL FOR MINOR,90G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,4104,,4104,GENERAL,BOTH,,
CHG00000470,7-6-23(A)(6)(B),VALID CURRENT LICENSE PLATE REQUIRED,VALID CURRENT LICENSE PLATE REQUIRED,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000471,5-7-2,POSSESSION/CONSUMPTION OF ALCOHOL IN PUBLIC,POSSESSION/CONSUMPTION OF ALCOHOL IN PUBLIC,90G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,4104,,4104,,BOTH,,
CHG00000472,5-6-9,RELEASING PROJECTILES ON MALL,RELEASING PROJECTILES ON MALL,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,GENERAL,BOTH,,
CHG00000473,42-4-1402(1)(2)(A),CARELESS DRIVING,CARELESS DRIVING,NOT_APPLICABLE,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000474,5-6-8,RIDING SKATEBOARD ON MALL,RIDING SKATEBOARD ON MALL,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
